appliance_name,power_rating_watts,daily_usage_hours,star_rating,daily_consumption_kwh,monthly_bill
Fan,69,3.6692466262684498,2,0.22786021549127072,2489.6167007374765
Lighting,45,4.451771414895099,3,0.1702802566197375,2489.6167007374765
Refrigerator,196,8.466300877725214,5,1.2445462290256064,1202.6886533099896
Washing Machine,495,1.2054790993149809,3,0.5072053310367781,1202.6886533099896
Air Conditioner,1511,1.6866359081083504,3,2.1662308285789598,1202.6886533099896
Television,84,5.061125873612229,1,0.4038778447142559,1202.6886533099896
Microwave,1019,0.40386872898947057,1,0.39096512309825693,1202.6886533099896
Fan,67,2.5167730826041574,1,0.16019260670775462,1202.6886533099896
Lighting,47,3.2667791717102763,2,0.1381847589633447,1202.6886533099896
Refrigerator,193,10.469101710657293,4,1.6164293041254862,3473.8088097882483
Washing Machine,498,0.9817754068958016,5,0.36669311447558184,3473.8088097882483
Air Conditioner,1481,7.950537818257822,1,11.186009183397843,3473.8088097882483
Television,82,3.470058057338542,2,0.2560902846315844,3473.8088097882483
Microwave,992,0.3392500580618578,2,0.30288245183762663,3473.8088097882483
Fan,74,8.63105907757662,3,0.5428936159795693,3473.8088097882483
Lighting,72,3.527871869270997,4,0.2032054196700094,3473.8088097882483
Refrigerator,182,8.552797721074729,4,1.2452873481884805,2748.6159135113076
Washing Machine,487,0.24937149328064198,3,0.10322732964352174,2748.6159135113076
Air Conditioner,1483,6.45327246989834,3,8.134672611930352,2748.6159135113076
Television,116,2.3945430886016794,3,0.2361019485361256,2748.6159135113076
Microwave,1001,1.3488033506718824,4,1.0801217232180433,2748.6159135113076
Fan,63,6.855078783941378,1,0.4102764652188915,2748.6159135113076
Lighting,76,4.261032974766666,5,0.24287887956169996,2748.6159135113076
Refrigerator,186,11.304117309911764,3,1.7871809466970496,2275.9934761760587
Washing Machine,504,0.702391756547448,3,0.3009046285049267,2275.9934761760587
Air Conditioner,1499,4.777070561638157,4,5.728663017516478,2275.9934761760587
Television,82,4.482993241956066,4,0.29408435667231797,2275.9934761760587
Microwave,982,1.1371788463367358,2,1.0050386643924072,2275.9934761760587
Fan,74,4.754083185919245,4,0.2814417246064193,2275.9934761760587
Lighting,56,2.0474479129518537,5,0.08599281234397785,2275.9934761760587
Refrigerator,213,11.886749236406736,4,2.025502069883708,2688.8472543045646
Washing Machine,490,1.4821716819999975,1,0.6899509179709988,2688.8472543045646
Air Conditioner,1504,5.670139963252183,4,6.822312403785027,2688.8472543045646
Television,101,5.388193000871137,1,0.5169971184335856,2688.8472543045646
Microwave,982,0.7291070768541823,4,0.5727865195766456,2688.8472543045646
Fan,67,9.129595977357427,4,0.48934634438635816,2688.8472543045646
Lighting,53,2.043274816808842,4,0.0866348522326949,2688.8472543045646
Refrigerator,215,10.069026690231103,5,1.6236305537997653,1707.340636956109
Washing Machine,513,0.25452664812503273,2,0.11751495343932762,1707.340636956109
Air Conditioner,1518,3.1424055857319217,5,3.577628759355793,1707.340636956109
Television,101,1.751868036356903,1,0.16809173808844485,1707.340636956109
Microwave,1018,1.0614365214009167,5,0.8104067840895999,1707.340636956109
Fan,81,9.648264175875074,3,0.6642829885089988,1707.340636956109
Lighting,52,3.2556312685582047,2,0.15236354336852398,1707.340636956109
Refrigerator,203,9.636423031820456,5,1.4671454065946645,1438.8379082863187
Washing Machine,491,1.2911187743296821,3,0.5388484204664928,1438.8379082863187
Air Conditioner,1504,1.926314515018986,4,2.317741624470844,1438.8379082863187
Television,117,4.880256996848396,1,0.5424405651996992,1438.8379082863187
Microwave,1010,0.550802553104697,2,0.5006795207721696,1438.8379082863187
Fan,68,9.033656521076454,4,0.49143091474655914,1438.8379082863187
Lighting,51,2.9819498680297363,2,0.13687149894256487,1438.8379082863187
Refrigerator,219,11.523724526401033,1,2.397510887717735,3177.012735879119
Washing Machine,485,0.6976892630291143,5,0.2537844694268403,3177.012735879119
Air Conditioner,1512,5.665908908780291,1,8.13851155657201,3177.012735879119
Television,113,3.9368294602660305,1,0.4226186425595584,3177.012735879119
Microwave,987,1.3938986885421183,2,1.2382002050319636,3177.012735879119
Fan,92,9.008340668634144,5,0.621575506135756,3177.012735879119
Lighting,51,4.322922842330291,5,0.16535179871913364,3177.012735879119
Refrigerator,219,11.768040608353537,3,2.190620759245011,3264.3252426468916
Washing Machine,493,0.661286723247726,5,0.2445107659208467,3264.3252426468916
Air Conditioner,1494,8.003230127323487,3,10.163301938688095,3264.3252426468916
Television,112,1.9798154829046184,2,0.19956540067678555,3264.3252426468916
Microwave,1012,0.3962840376965595,3,0.3408835292265805,3264.3252426468916
Fan,84,5.799947462356465,3,0.4141162488122516,3264.3252426468916
Lighting,47,1.2860780618566916,4,0.04835653512581161,3264.3252426468916
Refrigerator,193,10.02903416522138,5,1.4517026954157948,2989.41316577065
Washing Machine,480,0.7989373511808566,2,0.3451409357101301,2989.41316577065
Air Conditioner,1487,7.698198228529427,4,9.157776612658607,2989.41316577065
Television,95,4.497589210253582,5,0.32045323123056774,2989.41316577065
Microwave,994,0.46516153651069414,1,0.43925203892704845,2989.41316577065
Fan,80,8.010513799137534,3,0.5447149383413523,2989.41316577065
Lighting,72,2.8778909126833705,1,0.1968477384275425,2989.41316577065
Refrigerator,192,8.634028044503951,5,1.2433000384085688,1394.553822866333
Washing Machine,502,0.776925003645129,5,0.29251226387239104,1394.553822866333
Air Conditioner,1483,2.7800721099762167,5,3.0921352043210475,1394.553822866333
Television,111,3.1387361907182085,3,0.296139759594263,1394.553822866333
Microwave,990,0.40778958157906997,2,0.3633405171869513,1394.553822866333
Fan,86,1.6568800906369048,1,0.1353671034050351,1394.553822866333
Lighting,77,5.925837155408156,3,0.3878460418214638,1394.553822866333
Refrigerator,199,11.220819233178698,4,1.786354421922049,2396.1353358828455
Washing Machine,518,1.2388705047307005,3,0.5454746832329274,2396.1353358828455
Air Conditioner,1511,4.312020388575813,3,5.538143386067345,2396.1353358828455
Television,98,5.755233629011866,1,0.5358122508610047,2396.1353358828455
Microwave,1013,1.0813871561311739,1,1.040672929702835,2396.1353358828455
Fan,60,8.651511189730211,1,0.49313613781462207,2396.1353358828455
Lighting,47,1.0473622516408123,2,0.044303423244406365,2396.1353358828455
Refrigerator,219,8.920642370571347,5,1.4652155093663437,1790.6862674777217
Washing Machine,494,1.0561543922241652,1,0.49565325627080065,1790.6862674777217
Air Conditioner,1506,3.43198386219636,4,4.134854157174174,1790.6862674777217
Television,81,3.0795023126747787,1,0.2369677029603242,1790.6862674777217
Microwave,983,0.9133991763318101,1,0.8529778208174608,1790.6862674777217
Fan,88,2.1678052808620523,2,0.17169017824427454,1790.6862674777217
Lighting,65,1.7749428431418148,2,0.10383415632379618,1790.6862674777217
Refrigerator,214,8.093232711348486,5,1.298963850171432,3029.9149984119267
Washing Machine,518,0.31305998204895785,5,0.12162380302602012,3029.9149984119267
Air Conditioner,1484,8.129207679700887,4,9.650995357340893,3029.9149984119267
Television,80,1.3823892589093596,3,0.09400246960583646,3029.9149984119267
Microwave,992,0.8583146464822498,3,0.7237309099138329,3029.9149984119267
Fan,92,6.4059001966393945,1,0.559875677186283,3029.9149984119267
Lighting,73,2.529974902264808,1,0.1754537594720644,3029.9149984119267
Refrigerator,219,10.61528728718223,1,2.208510520098263,1931.2294155125942
Washing Machine,516,1.4163844295380366,1,0.6943116473595455,1931.2294155125942
Air Conditioner,1489,3.288097373083671,5,3.67198274139119,1931.2294155125942
Television,104,2.902234281597835,3,0.2565575104932486,1931.2294155125942
Microwave,1001,0.45617858631715613,1,0.4338030266582995,1931.2294155125942
Fan,94,7.3671212846282925,4,0.5540075206040477,1931.2294155125942
Lighting,70,3.6129565825060643,2,0.22761626469788207,1931.2294155125942
Refrigerator,193,10.894939606115045,2,1.8924510095821836,3386.057151923187
Washing Machine,507,1.090060629243714,5,0.41449555426992224,3386.057151923187
Air Conditioner,1482,8.796527840016394,5,9.777340694178221,3386.057151923187
Television,86,4.6776053168621745,3,0.3419329486626249,3386.057151923187
Microwave,1007,1.133836922747643,2,1.0275964030861888,3386.057151923187
Fan,66,5.362741659322333,2,0.3185468545637466,3386.057151923187
Lighting,79,5.674396658290711,5,0.33620800200372464,3386.057151923187
Refrigerator,182,9.525331190180687,4,1.386888221290308,1201.8830646593894
Washing Machine,503,1.2076791665080464,1,0.57708948971587,1201.8830646593894
Air Conditioner,1516,1.6417468738677656,3,2.115555021666003,1201.8830646593894
Television,95,1.6109359629773143,5,0.11477918736213366,1201.8830646593894
Microwave,998,0.25067436009361843,3,0.21264705966741648,1201.8830646593894
Fan,74,3.884468006563356,1,0.27307810086140394,1201.8830646593894
Lighting,74,5.537314563924336,4,0.3278090221843207,1201.8830646593894
Refrigerator,191,11.95748163325425,5,1.7129092439636713,2313.857080644123
Washing Machine,498,0.9100171600908591,2,0.40786969115272304,2313.857080644123
Air Conditioner,1491,4.3838750002806,1,6.209539744147456,2313.857080644123
Television,82,2.1017855983300286,1,0.16372909810990924,2313.857080644123
Microwave,1013,1.0413397931019701,3,0.8966456288504513,2313.857080644123
Fan,84,1.217212297926506,1,0.09713354137453518,2313.857080644123
Lighting,47,3.622794840467292,2,0.15324422175176647,2313.857080644123
Refrigerator,190,11.08666992634198,2,1.8958205574044784,2464.2919857510497
Washing Machine,489,1.4567392298075759,5,0.5342591125319284,2464.2919857510497
Air Conditioner,1489,4.850214615719758,1,6.860871084666384,2464.2919857510497
Television,109,2.343209059720025,1,0.24263929813400853,2464.2919857510497
Microwave,989,0.25382817576567746,4,0.20082885266580403,2464.2919857510497
Fan,79,4.940033913029877,4,0.3122101433034883,2464.2919857510497
Lighting,47,5.884420884484448,4,0.22125422525661526,2464.2919857510497
Refrigerator,194,11.62145304859758,3,1.9163776077137409,4378.368848008357
Washing Machine,511,0.9098362922453076,3,0.3951873935367493,4378.368848008357
Air Conditioner,1506,9.981079257786883,1,14.279930094115693,4378.368848008357
Television,106,1.6797769336139754,4,0.14244508397046513,4378.368848008357
Microwave,995,1.0289294902038528,3,0.8702171163399085,4378.368848008357
Fan,65,6.1046475818132135,4,0.31744167425428715,4378.368848008357
Lighting,72,5.5834125596755655,4,0.3216045634373126,4378.368848008357
Refrigerator,212,9.009217275475034,1,1.8144563592806717,1404.3064974072302
Washing Machine,486,0.9868635310055964,1,0.45563489226528386,1404.3064974072302
Air Conditioner,1506,1.1083156778450083,5,1.251842558125937,1404.3064974072302
Television,87,5.258973217178208,3,0.3889010694103285,1404.3064974072302
Microwave,1010,1.2641937427705805,5,0.9576267601487147,1404.3064974072302
Fan,95,9.971074775917137,3,0.8051642881553087,1404.3064974072302
Lighting,72,3.2898360211829867,5,0.17765114514388125,1404.3064974072302
Refrigerator,217,10.039825110317192,1,2.069709946491889,1416.5304250445993
Washing Machine,481,0.8357964827477515,4,0.32161448656133484,1416.5304250445993
Air Conditioner,1511,1.5171802441965507,4,1.8339674791847906,1416.5304250445993
Television,100,5.504999749586301,4,0.4403999799669041,1416.5304250445993
Microwave,995,0.8204778895109921,4,0.6531004000507498,1416.5304250445993
Fan,65,6.787384632003498,3,0.3750030009181933,1416.5304250445993
Lighting,68,3.6057925809452387,3,0.2084148111786348,1416.5304250445993
Refrigerator,208,11.683586574159463,5,1.8226395055688762,3484.3670644373983
Washing Machine,504,1.0423203782931578,2,0.4727965235937764,3484.3670644373983
Air Conditioner,1515,8.099308833938302,2,11.043407595074873,3484.3670644373983
Television,81,4.730749356609399,1,0.3640311629910933,3484.3670644373983
Microwave,1014,0.5890132212447841,5,0.4479445547566583,3484.3670644373983
Fan,74,1.5239217119249138,4,0.09021616534595489,3484.3670644373983
Lighting,51,5.720548905908354,1,0.2771605944912597,3484.3670644373983
Refrigerator,189,9.049585048279983,2,1.5393344167124252,1915.5743333546723
Washing Machine,485,0.8132781732511247,3,0.33527392692277613,1915.5743333546723
Air Conditioner,1484,3.053933147287345,2,4.078833111516978,1915.5743333546723
Television,102,5.62890633631288,4,0.4593187570431311,1915.5743333546723
Microwave,1012,1.2875127186145328,4,1.0423702969903257,1915.5743333546723
Fan,99,3.2819794023625692,1,0.3086701627921996,1915.5743333546723
Lighting,57,4.494510842792544,3,0.2177590503332988,1915.5743333546723
Refrigerator,186,10.565276967367272,4,1.57211321274425,2227.577730936513
Washing Machine,483,0.22333788907368346,1,0.10247859040145964,2227.577730936513
Air Conditioner,1510,4.541644453713427,5,5.143412343830455,2227.577730936513
Television,102,2.5169045192390103,3,0.21821562181802218,2227.577730936513
Microwave,1006,1.419777331543012,1,1.3568811957556566,2227.577730936513
Fan,95,9.542967514880226,2,0.8159237225222594,2227.577730936513
Lighting,41,2.0817558631286612,3,0.07254919183003385,2227.577730936513
Refrigerator,207,9.36879753989325,2,1.7454069816821125,1901.0482929838693
Washing Machine,494,0.9173086412393323,4,0.3625203750177841,1901.0482929838693
Air Conditioner,1491,3.6611009698963115,4,4.366961236892321,1901.0482929838693
Television,101,4.112035285796917,3,0.35301822928566534,1901.0482929838693
Microwave,980,0.28948353352319606,4,0.22695509028218572,1901.0482929838693
Fan,80,7.921710828639551,2,0.5703631796620477,1901.0482929838693
Lighting,75,4.151711737225814,1,0.2958094612773392,1901.0482929838693
Refrigerator,193,11.405993234671786,3,1.8711531901479066,1589.9653158670635
Washing Machine,497,1.1486172476642023,4,0.4566902176712868,1589.9653158670635
Air Conditioner,1512,2.3493361702201496,1,3.374586474904223,1589.9653158670635
Television,98,2.5443128690763945,4,0.19947412893558936,1589.9653158670635
Microwave,1002,0.3762955132022946,5,0.28278607817152435,1589.9653158670635
Fan,89,5.419481003421298,4,0.3858670474435964,1589.9653158670635
Lighting,45,1.6088398668238533,5,0.054298345505305046,1589.9653158670635
Refrigerator,203,10.017283147224344,5,1.5251313591649063,3433.8945209775006
Washing Machine,501,0.8115906036990379,3,0.3456158585852353,3433.8945209775006
Air Conditioner,1491,7.524725603553071,1,10.658397581152748,3433.8945209775006
Television,85,1.4319917240798121,2,0.10954736689210563,3433.8945209775006
Microwave,1002,0.9697612306822265,3,0.8259456401720523,3433.8945209775006
Fan,77,9.241105336202313,4,0.5692520887100625,3433.8945209775006
Lighting,65,5.620593697008078,5,0.27400394272914386,3433.8945209775006
Refrigerator,211,8.120310788454091,1,1.6277162975456225,3067.3022791463427
Washing Machine,514,0.2670347377279118,3,0.11666747691332467,3067.3022791463427
Air Conditioner,1493,7.36024675769528,3,9.340521147853195,3067.3022791463427
Television,99,5.6822683649905885,4,0.45003565450725463,3067.3022791463427
Microwave,1007,0.938403911501501,1,0.8977241019379109,3067.3022791463427
Fan,60,1.9372666083506678,2,0.10461239685093605,3067.3022791463427
Lighting,64,5.0656059896149115,5,0.24314908750151576,3067.3022791463427
Refrigerator,205,9.954641400886688,2,1.8366313384635937,2192.156003627897
Washing Machine,502,0.20353556688604518,1,0.09706611184795494,2192.156003627897
Air Conditioner,1511,4.328399119895659,3,5.559179409637989,2192.156003627897
Television,118,2.781513667993,4,0.2625748902585392,2192.156003627897
Microwave,989,1.00673864115826,5,0.7467483870791394,2192.156003627897
Fan,75,6.93231679464057,2,0.46793138363823844,2192.156003627897
Lighting,57,3.0258878582477555,1,0.16385182752411595,2192.156003627897
Refrigerator,219,10.32650776219709,2,2.0353546799290467,1693.9228862457226
Washing Machine,498,0.6456751807010054,1,0.30546892798964564,1693.9228862457226
Air Conditioner,1501,1.9715785323095418,1,2.8113724081467906,1693.9228862457226
Television,110,5.618127596423286,1,0.5870943338262334,1693.9228862457226
Microwave,996,1.3565729675344067,4,1.0809173405314154,1693.9228862457226
Fan,68,1.595432091518992,1,0.10306491311212689,1693.9228862457226
Lighting,59,3.0449587003070056,5,0.134739422488585,1693.9228862457226
Refrigerator,192,8.937332296188204,5,1.2869758506511013,1363.2252049425808
Washing Machine,490,1.2915590758535982,2,0.5695775524514368,1363.2252049425808
Air Conditioner,1498,1.6449892554435963,2,2.2177745141890566,1363.2252049425808
Television,95,4.7023390568378804,3,0.37971387883965885,1363.2252049425808
Microwave,1009,1.1368163029929863,5,0.8602857372899424,1363.2252049425808
Fan,75,2.223015937770067,5,0.1250446464995663,1363.2252049425808
Lighting,64,4.7018132944008695,4,0.24073284067332457,1363.2252049425808
Refrigerator,213,8.32870254423765,2,1.5966122777303577,2061.811476693762
Washing Machine,481,0.8451983199772635,3,0.34555933312270415,2061.811476693762
Air Conditioner,1485,3.8195949613036753,1,5.38849359165916,2061.811476693762
Television,82,3.1902003023348637,5,0.19619731859359413,2061.811476693762
Microwave,1014,1.0707679778944559,5,0.8143190471887336,2061.811476693762
Fan,81,2.3598651815239426,2,0.17203417173309543,2061.811476693762
Lighting,69,1.250650770741211,2,0.0776654128630292,2061.811476693762
Refrigerator,212,10.334528754773451,5,1.6431900720089785,4116.988050057209
Washing Machine,496,0.29948464533358754,5,0.11140828806409456,4116.988050057209
Air Conditioner,1512,9.821165815661239,1,14.107122577615803,4116.988050057209
Television,113,4.407653709309347,5,0.3735486518639672,4116.988050057209
Microwave,990,0.2241960280575068,5,0.1664655508326988,4116.988050057209
Fan,97,7.5797658177691805,3,0.6249516916750689,4116.988050057209
Lighting,44,3.4072204058224322,3,0.12743004317775894,4116.988050057209
Refrigerator,218,8.837446122269693,1,1.8302350919220534,2278.5443694842065
Washing Machine,486,1.216998396004439,4,0.47316897636652594,2278.5443694842065
Air Conditioner,1487,3.6287480843203053,1,5.12615098131508,2278.5443694842065
Television,115,3.383486485795339,5,0.291825709399848,2278.5443694842065
Microwave,1005,0.624714021029696,4,0.5022700729078755,2278.5443694842065
Fan,99,9.98268743119111,1,0.9388717529035239,2278.5443694842065
Lighting,78,4.998677044282877,3,0.33141228803595474,2278.5443694842065
Refrigerator,212,8.368427453148797,4,1.419285296054036,2763.467869039712
Washing Machine,507,0.21586108063904125,4,0.08755325430719513,2763.467869039712
Air Conditioner,1512,6.541874565040313,2,8.902182908106859,2763.467869039712
Television,101,4.3010381528683075,3,0.36924412542374424,2763.467869039712
Microwave,1012,0.2246352478493504,4,0.1818646966588341,2763.467869039712
Fan,61,8.444920073511073,2,0.46362611203575793,2763.467869039712
Lighting,78,1.4534144510529798,4,0.09069306174570595,2763.467869039712
Refrigerator,218,11.480795784388938,3,2.12739145884727,2450.516655799801
Washing Machine,487,1.179767297773751,4,0.4596373392126534,2450.516655799801
Air Conditioner,1488,4.170833161088124,2,5.585579769329216,2450.516655799801
Television,93,1.3412130155009274,3,0.10602288887534832,2450.516655799801
Microwave,1011,1.3922454337752097,1,1.3371821268694,2450.516655799801
Fan,67,6.222188727459054,1,0.3960423125027688,2450.516655799801
Lighting,58,4.566210809099912,5,0.19863017019584617,2450.516655799801
Refrigerator,203,8.284364517516241,2,1.5135533973502175,1817.498590463779
Washing Machine,505,1.0612517622886617,4,0.42874571196461936,1817.498590463779
Air Conditioner,1491,2.7427584005966343,1,3.884980136525103,1817.498590463779
Television,95,5.702190430081176,1,0.5146226863148261,1817.498590463779
Microwave,981,0.8512153611778217,5,0.6262817019865823,1817.498590463779
Fan,95,4.225086456412992,5,0.30103741001942563,1817.498590463779
Lighting,78,4.098377185402234,1,0.3036897494383055,1817.498590463779
Refrigerator,204,8.794764307458191,1,1.7044253227853972,2900.6404828302984
Washing Machine,501,0.8528839281031371,2,0.3845653631817045,2900.6404828302984
Air Conditioner,1517,6.011138195036148,2,8.207006977682854,2900.6404828302984
Television,107,2.7055809981758197,1,0.27502230846457204,2900.6404828302984
Microwave,997,1.2215797565210522,3,1.0352277646637655,2900.6404828302984
Fan,71,3.725174878026573,4,0.21158993307190932,2900.6404828302984
Lighting,56,5.040683119223863,1,0.2681643419427095,2900.6404828302984
Refrigerator,180,8.48631685311624,4,1.2220296268487385,2874.292945634227
Washing Machine,488,0.6116105168726675,4,0.2387727457870894,2874.292945634227
Air Conditioner,1510,6.826732532811031,2,9.277529512090192,2874.292945634227
Television,106,2.767432253359577,2,0.26401303697050366,2874.292945634227
Microwave,1000,0.8382191284589948,5,0.6286643463442461,2874.292945634227
Fan,60,3.4261251305577236,3,0.1747323816584439,2874.292945634227
Lighting,54,3.3231765518531553,1,0.17047895711006686,2874.292945634227
Refrigerator,207,11.821209652510522,1,2.3246408781661936,2404.8544949202337
Washing Machine,485,0.7433948559601269,3,0.3064645293695623,2404.8544949202337
Air Conditioner,1482,5.38683351259703,4,6.3866298125350385,2404.8544949202337
Television,116,2.5316011168924093,1,0.27898244308154346,2404.8544949202337
Microwave,1000,0.2623042198801776,1,0.2491890088861687,2404.8544949202337
Fan,70,4.973577750428287,1,0.3307429204034811,2404.8544949202337
Lighting,71,2.696290511279852,5,0.1435774697256521,2404.8544949202337
Refrigerator,201,11.390219231412665,1,2.1749623622382486,2282.781404261007
Washing Machine,497,0.2632021944781062,3,0.11118976705727596,2282.781404261007
Air Conditioner,1518,5.079636399927992,3,6.554254846827088,2282.781404261007
Television,85,1.7369176353273392,2,0.13287419910254147,2282.781404261007
Microwave,986,0.33602076695804506,5,0.24848735716547432,2282.781404261007
Fan,72,2.549344892616748,3,0.15601990742814498,2282.781404261007
Lighting,41,4.351243726897204,5,0.13380074460208902,2282.781404261007
Refrigerator,197,8.226827453376186,2,1.458616507483598,2256.394506425809
Washing Machine,512,0.5719808302165811,2,0.26356876656380057,2256.394506425809
Air Conditioner,1485,4.276659969147977,1,6.0332980514755095,2256.394506425809
Television,97,5.727702958488022,3,0.47224910892733746,2256.394506425809
Microwave,998,0.7243632983073847,2,0.6506231145396929,2256.394506425809
Fan,89,5.3043655761965125,3,0.40127525583926615,2256.394506425809
Lighting,72,2.1182807629340124,4,0.1220129719449991,2256.394506425809
Refrigerator,199,8.50281169211084,1,1.6074565503935543,2567.6814862588512
Washing Machine,498,0.7619579328158286,5,0.28459128790671195,2567.6814862588512
Air Conditioner,1495,6.591796994354644,4,7.8837892052481555,2567.6814862588512
Television,81,1.1369615543063922,1,0.08748919160387687,2567.6814862588512
Microwave,1015,0.34658740999485144,4,0.2814289769158193,2567.6814862588512
Fan,65,7.061318759221211,1,0.4360364333819098,2567.6814862588512
Lighting,75,1.654473178411969,1,0.11788121396185278,2567.6814862588512
Refrigerator,181,9.919185003288343,5,1.3465293641963925,1827.6458046253335
Washing Machine,499,1.1768979553894976,1,0.5579084757523913,1827.6458046253335
Air Conditioner,1486,3.137605306561949,1,4.429357411273503,1827.6458046253335
Television,87,2.200793335443472,4,0.15317521614686566,1827.6458046253335
Microwave,1002,0.9938883981224549,5,0.7469071311890249,1827.6458046253335
Fan,81,4.5916255251415015,2,0.33472950078281544,1827.6458046253335
Lighting,46,1.0659897772211238,1,0.046583753264563106,1827.6458046253335
Refrigerator,203,9.653043257472179,1,1.8615893922035096,3315.4144729808218
Washing Machine,486,1.004332311395466,4,0.39048440267055723,3315.4144729808218
Air Conditioner,1485,7.72815327412122,3,9.754861470259511,3315.4144729808218
Television,90,5.848479240461749,5,0.39477234873116807,3315.4144729808218
Microwave,1010,0.7610806439816542,1,0.7302568779003972,3315.4144729808218
Fan,71,9.05678695779857,4,0.5144254992029588,3315.4144729808218
Lighting,55,3.590095824284972,3,0.16783697978532244,3315.4144729808218
Refrigerator,181,10.381805059985277,2,1.6911960442716016,3710.78579715885
Washing Machine,501,0.9312013508902544,4,0.373225501436814,3710.78579715885
Air Conditioner,1514,9.65075242439048,4,11.68899133642175,3710.78579715885
Television,83,2.7309943022540404,4,0.18133802166966828,3710.78579715885
Microwave,1010,1.1685388558563476,2,1.06220181997342,3710.78579715885
Fan,78,4.990282672582746,1,0.36977994603838144,3710.78579715885
Lighting,54,1.8494116637473448,1,0.09487481835023878,3710.78579715885
Refrigerator,217,9.09734604852287,5,1.4805930693970968,2498.4239106570317
Washing Machine,493,0.5841651191288375,2,0.2591940633574652,2498.4239106570317
Air Conditioner,1515,5.106770536527299,1,7.349919494696914,2498.4239106570317
Television,101,3.8818799681410336,1,0.37246638294313217,2498.4239106570317
Microwave,1006,0.27200810461490527,1,0.259958145580465,2498.4239106570317
Fan,75,7.002124819130934,1,0.498901393363079,2498.4239106570317
Lighting,52,4.039894837595714,2,0.18906707839947942,2498.4239106570317
Refrigerator,201,8.265806684121403,5,1.2460703576313015,2136.613741075018
Washing Machine,500,1.3670924915718516,5,0.5126596843394444,2136.613741075018
Air Conditioner,1512,4.5574471599125275,3,5.85723108991958,2136.613741075018
Television,99,4.705027713113104,1,0.44250785641828744,2136.613741075018
Microwave,1007,0.8452923085744328,4,0.6809674837875631,2136.613741075018
Fan,75,1.2121093523271294,5,0.06818115106840102,2136.613741075018
Lighting,41,2.894500954715334,4,0.09493963131466297,2136.613741075018
Refrigerator,188,8.045786327080164,2,1.3613470465419637,2650.606753788741
Washing Machine,496,1.15361672716173,2,0.5149745070049963,2650.606753788741
Air Conditioner,1515,5.5745731378794225,3,7.178656558304225,2650.606753788741
Television,99,2.3407379002421793,1,0.22014639951777698,2650.606753788741
Microwave,1018,1.4831293725224746,4,1.2078605609823034,2650.606753788741
Fan,75,5.3898347125139985,5,0.30317820257891237,2650.606753788741
Lighting,68,4.464213365448261,3,0.2580315325229095,2650.606753788741
Refrigerator,218,8.632542424113591,3,1.5996101111882484,2205.4415795857735
Washing Machine,511,0.5424415209931874,1,0.26332823636614283,2205.4415795857735
Air Conditioner,1498,4.538311966699842,3,5.778632627198909,2205.4415795857735
Television,96,2.640825238096893,5,0.19013941714297627,2205.4415795857735
Microwave,1003,1.4434557297834743,5,1.0858395727296184,2205.4415795857735
Fan,68,1.7007858279605657,4,0.09252274904105479,2205.4415795857735
Lighting,65,3.0643966029704823,2,0.17926720127377324,2205.4415795857735
Refrigerator,192,8.05385817959887,1,1.469023731958834,3404.560513824354
Washing Machine,490,0.5834564986249544,1,0.2715990001099162,3404.560513824354
Air Conditioner,1505,8.800329615328277,3,11.257821660408698,3404.560513824354
Television,111,1.978954047514824,3,0.18671431438302363,3404.560513824354
Microwave,980,0.30072591965192425,1,0.27997583119594144,3404.560513824354
Fan,76,8.821606148886378,2,0.6033978605838283,3404.560513824354
Lighting,45,2.892257011388463,2,0.11713640896123276,3404.560513824354
Refrigerator,219,9.886195593257636,4,1.732061467938738,3365.1028886193226
Washing Machine,484,0.5719348470698262,2,0.24913481938361628,3365.1028886193226
Air Conditioner,1517,8.502849208310021,4,10.31905779920504,3365.1028886193226
Television,118,2.830364490550411,4,0.2671864079079588,3365.1028886193226
Microwave,984,1.3293478175153632,2,1.1772704271916057,3365.1028886193226
Fan,60,1.565679919896406,2,0.08454671567440593,3365.1028886193226
Lighting,56,4.033705853203341,3,0.19200439861247903,3365.1028886193226
Refrigerator,201,8.421031932874964,4,1.3541019348062944,3250.1364216896254
Washing Machine,484,1.2892657064163016,4,0.49920368152439193,3250.1364216896254
Air Conditioner,1506,8.56688911565725,4,10.321388006543856,3250.1364216896254
Television,119,4.646202253854832,4,0.44231845456698005,3250.1364216896254
Microwave,1008,0.34410964755104767,4,0.27749001978516485,3250.1364216896254
Fan,81,5.126979892421514,1,0.3945211027218355,3250.1364216896254
Lighting,49,5.741766222787195,2,0.2532118904249153,3250.1364216896254
Refrigerator,215,9.970838768959682,2,1.9293573017936987,2229.1230129669502
Washing Machine,482,1.1471007940018028,4,0.4423220661670952,2229.1230129669502
Air Conditioner,1493,3.945538013300847,1,5.596153841165257,2229.1230129669502
Television,114,4.987920868205057,2,0.5117606810778389,2229.1230129669502
Microwave,1010,0.3097392005201505,3,0.2659111036465492,2229.1230129669502
Fan,61,6.83759024061964,4,0.33367440374223845,2229.1230129669502
Lighting,74,3.1356329795237694,2,0.20883315643628303,2229.1230129669502
Refrigerator,212,8.294690583798864,1,1.6705506835770911,3215.9950730745813
Washing Machine,493,1.414751207464163,3,0.5928514934878575,3215.9950730745813
Air Conditioner,1490,7.1687440559482924,2,9.613285779026661,3215.9950730745813
